"id","__typename","createdAt","dateType","edRelation","laws","name","registrationDeadlineType","time","updatedAt","updater"
"5be01db1-e01c-4665-8343-8d4c8ba9e63e","State","2022-01-23T09:52:38.780Z","Postmarked by","ED","(b) The above provision does not apply in the case of individuals voting absentee pursuant to the Uniformed and Overseas Citizens Absentee Voting Act (UOCAVA), 42 U.S.C. 1973ff et seq., when those individuals are voting in a primary, second primary, general, or special election for a federal, state, or county office or proposed constitutional amendment or other referenda. In the case of UOCAVA voters voting absentee in a primary, second primary, general, or special election for a federal, state, or county office or proposed constitutional amendment or other referenda, no absentee ballot shall be opened or counted, if received by the absentee election manager by mail, unless postmarked as of the day of the primary, second primary, general, or special election and received by mail no later than noon seven days after the primary, second primary, general, or special election.(Section 17-9-51)","Alabama","Overseas Ballot Return Deadline","12:00 PM","2022-01-23T09:52:38.780Z",""
"6f2da91d-21ad-405d-9887-61130477c882","State","2022-01-23T09:52:40.387Z","Email or Fax by","ED","","Mississippi","Overseas Ballot Return Deadline","","2022-01-23T09:52:40.387Z",""
"a369f050-8ed0-4f71-9720-21998300b477","State","2022-01-23T09:52:40.173Z","Received by","ED","Section 93. All absent voting ballots voted as provided in section ninety-two shall be received by the city or town clerk before the hour fixed for closing the polls.","Massachusetts","Domestic Ballot Return Deadline","","2022-01-23T09:52:40.173Z",""
"0d73008c-a0fc-42dd-b218-c3480d0d50a7","State","2022-01-23T09:52:41.178Z","Received by","ED + 6","","WestVirginia","Domestic Ballot Return Deadline","","2022-01-23T09:52:41.178Z",""
"33c83264-b076-48e1-b98f-db2cb29e66c8","State","2022-01-23T09:52:40.184Z","Postmarked by","ED - 15","","Michigan","Domestic Registration Deadline","","2022-01-23T09:52:40.184Z",""
"e3fe79dd-557a-4562-bad3-316811653eee","State","2022-01-23T09:52:40.370Z","Hand Delivered by","ED","An eligible voter who receives absentee ballots as provided in this chapter shall mark them in the manner specified in the directions for casting the absentee ballots. The return envelope containing marked ballots may be mailed as provided in the directions for casting the absentee ballots or may be left with the county auditor or municipal clerk who transmitted the absentee ballots to the voter. If delivered in person, the return envelope must be submitted to the county auditor or municipal clerk by 3:00 p.m. on election day. (203B.08)","Minnesota","Domestic Ballot Return Deadline","3:00 PM","2022-01-23T09:52:40.370Z",""
"b6ba16a1-b765-405f-b779-3241bac0a583","State","2022-01-23T09:52:40.409Z","At DMV and other State Agencies by","ED - 18 / 3rd friday before elections","","Nebraska","Domestic Registration Deadline","11:59 PM","2022-01-23T09:52:40.409Z",""
"6e4dca64-f2e9-4ebb-8f9d-c4a8e12f78b3","State","2022-01-23T09:52:39.592Z","Postmarked by","ED","(G)  Notwithstanding any provision of this chapter to the contrary, until the United States Department of Defense notifies the Secretary of State that the Department of Defense has implemented a system of expedited absentee voting for those electors covered by this subparagraph, absentee ballots cast in a primary, election, or runoff by eligible absentee electors who reside outside the county or municipality in which the primary, election, or runoff is held and are members of the armed forces of the United States, members of the merchant marine of the United States, spouses or dependents of members of the armed forces or merchant marine residing with or accompanying such members, or overseas citizens that are postmarked by the date of such primary, election, or runoff and are received within the three-day period following such primary, election, or runoff, if proper in all other respects, shall be valid ballots and shall be counted and included in the certified election results.(21-2-386)","Georgia","Overseas Ballot Return Deadline","5:00 PM","2022-01-23T09:52:39.592Z",""
"611f3499-ec50-436f-937b-1e558ae55c40","State","2022-01-23T09:52:38.833Z","Online by","ED","","Alaska","Overseas Ballot Return Deadline","8:00 PM","2022-01-23T09:52:38.833Z",""
"c5b9fa10-3dbd-49f3-8817-a16e60345dc2","State","2022-01-23T09:52:40.697Z","Blank","ED","B. Completed official mailing envelopes shall be accepted until 7:00 p.m. on election day. Any completed official mailing envelope received after that time shall not be delivered to the absent voter precinct board but shall be preserved by the county clerk until the time for election contests has expired. In the absence of a restraining order after expiration of the time for election contests, the county clerk shall destroy all late official mailing envelopes without opening or permitting the contents to be examined, cast, counted or canvassed. Before their destruction, the county clerk shall count the numbers of late ballots from voters, uniformed-service voters and overseas voters and report the number from each category to the secretary of state.(1-6-10)","NewMexico","Domestic Ballot Return Deadline","7:00 PM","2022-01-23T09:52:40.697Z",""
"14b0401c-654b-40e4-a754-8f85936e82fc","State","2022-01-23T09:52:41.147Z","AUtomatic","ED - 7","","Utah","Overseas Ballot Request Deadline","","2022-01-23T09:52:41.147Z",""
"4bf81993-bb8c-4c8f-9426-08ceae68b2a8","State","2022-01-23T09:52:39.596Z","Blank","ED","","Hawaii","Domestic Ballot Return Deadline","","2022-01-23T09:52:39.596Z",""
"d03f0971-11eb-4a4c-ae5e-480862f15097","State","2022-01-23T09:52:41.048Z","Received by","ED","","SouthDakota","Overseas Ballot Return Deadline","7:00 PM","2022-01-23T09:52:41.048Z",""
"2b105586-b2b5-4b80-8ad2-3a6df821156c","State","2022-01-23T09:52:38.779Z","Blank","ED - 5","'-(a) Any qualified elector of this state may apply for and vote an absentee ballot by mail or by hand delivery, as provided in Sections 17-11-5 and 17-11-9, in any primary, general, special, or municipal election, if he or she makes application in writing therefor not less than five days prior to the election in which he or she desires to vote.(Section 17-11-3)","Alabama","Overseas Ballot Request Deadline","","2022-01-23T09:52:38.779Z",""
"ff39bfb6-d88e-4967-b5f5-d3e6e843be63","State","2022-01-23T09:52:40.946Z","Request for Postal Ballot by","ED - 5","","Oregon","Overseas Ballot Request Deadline","","2022-01-23T09:52:40.946Z",""
"577edcc8-0e75-4b12-a364-b5cc203156f9","State","2022-01-23T09:52:39.663Z","Postmarked by","ED - 1","","Iowa","Overseas Ballot Return Deadline","","2022-01-23T09:52:39.663Z",""
"7854ea1c-cd57-4157-b78a-3b8a8cf4020e","State","2022-01-23T09:52:39.593Z","Received by","ED - 30","","Hawaii","Military Registration Deadline","","2022-01-23T09:52:39.593Z",""
"927b910b-e0a6-44da-9282-0a813fd36b9d","State","2022-01-23T09:52:39.605Z","In person at absentee polling place","ED - 1","(a) Notwithstanding the closing of the general county register pursuant to section 11-24, a person who is eligible to vote but is not registered to vote may register by appearing in person:(1) Prior to the day of the election, at any absentee polling place established pursuant to section 15-7 in the county associated with the person's residence;(11-15.2)","Hawaii","Domestic Registration Deadline","","2022-01-23T09:52:39.605Z",""
"00d8fbf1-2d23-4535-9e58-1c219fe9a899","State","2022-01-23T09:52:40.400Z","Blank","ED - 1","","Montana","In-Person Absentee Voting To","","2022-01-23T09:52:40.400Z",""
"675147da-0506-4717-b577-a995d21d2602","State","2022-01-23T09:52:38.911Z","Fax by","ED","","Alaska","Overseas Ballot Return Deadline","","2022-01-23T09:52:38.911Z",""
"07825518-3e4f-468d-8d6f-49dd87a63d6b","State","2022-01-23T09:52:38.938Z","Contact Local Election Office","","","California","Early Voting To","","2022-01-23T09:52:38.938Z",""
"772c727d-ebb8-497f-b769-2fec1a53598c","State","2022-01-23T09:52:38.924Z","Postmarked by","ED","","Arkansas","Overseas Ballot Return Deadline","","2022-01-23T09:52:38.924Z",""
"7ed9272e-8aae-4aa9-9a5a-89b339c7cad1","State","2022-01-23T09:52:41.186Z","All-Mail-Election","","Each active registered voter of the state, overseas voter, and service voter shall automatically be issued a mail ballot for each general election, special election, or primary. Overseas voters and service voters are authorized to cast the same ballots, including those for special elections, as a registered voter of the state would receive under this chapter. Each active registered voter shall continue to receive a ballot by mail until the death or disqualification of the voter, cancellation of the voter's registration, or placing the voter on inactive status.(29A.40.010)","Washington","Overseas Ballot Request Deadline","","2022-01-23T09:52:41.186Z",""
"ad063afe-fcd3-4831-b24c-e10ea58561d7","State","2022-01-23T09:52:39.096Z","In-Person Received by","(ED - 1)","last business day before primary","Connecticut","Domestic Registration Deadline","12:00 PM","2022-01-23T09:52:39.096Z",""
"8d0dbd7f-050d-44ac-afc7-e94ab74baa92","State","2022-01-23T09:52:41.176Z","Postmarked by","ED - 20","","Wisconsin","Domestic Registration Deadline","","2022-01-23T09:52:41.176Z",""
"258b621b-6e3a-481b-948f-721a09f72db0","State","2022-01-23T09:52:41.397Z","In-person","ED - 1","","CommonWealthOfNorthernMarianaIslands","Domestic Ballot Request Deadline","","2022-01-23T09:52:41.397Z",""
"3c901b36-d40a-4b1a-9db0-9407efa730eb","State","2022-01-23T09:52:41.171Z","Received by","ED","","Wisconsin","Domestic Ballot Return Deadline","8:00:00 PM","2022-01-23T09:52:41.171Z",""
"31c4af09-2d2f-4276-b177-b88c99add3d2","State","2022-01-23T09:52:40.175Z","Received by","ED - 1","A specially qualified voter, as defined in section one of chapter fifty, who qualifies for an absent voting ballot pursuant to section eighty-six, or a family member of such specially qualified voter, may apply for an absent voting ballot in the manner prescribed in section eighty-nine.(Section 91A). Any form of written communication evidencing a desire to have an absent voting ballot be sent for use for voting at an election shall be given the same effect as an application made in the form prescribed by the state secretary. No application shall be deemed to be seasonably filed unless it is received in the office of the city or town clerk or registrars of voters before noon on the day preceding the election for which such absent voting ballot is requested; provided, however, that if the day preceding such election is a Sunday or legal holiday, then it shall be received by such clerk or registrars before five o'clock post meridian on the last previous day on which such office is open. (Section 89)","Massachusetts","Overseas Ballot Request Deadline","12:00:00 PM/ 5:00 PM","2022-01-23T09:52:40.175Z",""
"01bd5f00-cad0-41f0-864b-e9dae2493ec9","State","2022-01-23T09:52:41.141Z","Blank","ED - 1","","Vermont","In-Person Absentee Voting To","","2022-01-23T09:52:41.141Z",""
"1f8c539a-6e76-49b6-9dcb-e9b179816bef","State","2022-01-23T09:52:38.989Z","Received by","ED","An eligible elector can register to vote up to and on election day. But if you wish to receive the ballot by mail, the application must be received by the designated election official by the close of business on the seventh day before an election. Please keep in mind that if you would like to receive the ballot by mail, seven days may not be sufficient to receive, vote, and return your ballot.(Source: Secretary of State website)","Colorado","Overseas Registration Deadline","7:00 PM","2022-01-23T09:52:38.989Z",""
"88340d28-3a0c-4eaa-8855-14a823b5663b","State","2022-01-23T09:52:41.274Z","Received by","ED - 1","","Vermont","Overseas Ballot Return Deadline","","2022-01-23T09:52:41.274Z",""
"6e89c3e0-b0c6-479c-969f-7c0b553ee83c","State","2022-01-23T09:52:40.800Z","Blank","ED - 3","","NorthCarolina","Early Voting To","","2022-01-23T09:52:40.800Z",""
"43e5111f-ff1f-40e1-9b25-f9113eb17181","State","2022-01-23T09:52:39.608Z","Grace Period to","ED","Notwithstanding any other provision of this Code to the contrary, each election authority shall establish procedures for the registration of voters and for change of address during the period from the close of registration for an election until and including the day of the election. During this grace period, an unregistered qualified elector may register to vote, and a registered voter may submit a change of address form, in person in the office of the election authority, at a permanent polling place established under Section 19A-10, at any other early voting site beginning 15 days prior to the election, at a polling place on election day, or at a voter registration location specifically designated for this purpose by the election authority.(Sec. 4-50)","Illinois","Domestic Registration Deadline","","2022-01-23T09:52:39.608Z",""
